reference_signal_id,crash_count,summary_type,bin_index_from_reference_signal,side_relative_to_reference_to_anchor,downstream,upstream,total_assigned,downstream_share,upstream_share,absolute_imbalance,imbalance_flag
signal_002822,,downstream_upstream_balance_by_signal,,,13.0,11.0,24.0,0.541667,0.458333,2.0,balanced_or_low_count
signal_003101,,downstream_upstream_balance_by_signal,,,13.0,11.0,24.0,0.541667,0.458333,2.0,balanced_or_low_count
signal_003251,,downstream_upstream_balance_by_signal,,,11.0,13.0,24.0,0.458333,0.541667,2.0,balanced_or_low_count
signal_002387,,downstream_upstream_balance_by_signal,,,12.0,10.0,22.0,0.545455,0.454545,2.0,balanced_or_low_count
signal_000639,,downstream_upstream_balance_by_signal,,,11.0,9.0,20.0,0.55,0.45,2.0,balanced_or_low_count
signal_003793,,downstream_upstream_balance_by_signal,,,9.0,11.0,20.0,0.45,0.55,2.0,balanced_or_low_count
signal_000163,,downstream_upstream_balance_by_signal,,,10.0,8.0,18.0,0.555556,0.444444,2.0,balanced_or_low_count
signal_001042,,downstream_upstream_balance_by_signal,,,10.0,8.0,18.0,0.555556,0.444444,2.0,balanced_or_low_count
signal_000060,,downstream_upstream_balance_by_signal,,,7.0,9.0,16.0,0.4375,0.5625,2.0,balanced_or_low_count
signal_001525,,downstream_upstream_balance_by_signal,,,7.0,9.0,16.0,0.4375,0.5625,2.0,balanced_or_low_count
signal_001836,,downstream_upstream_balance_by_signal,,,7.0,9.0,16.0,0.4375,0.5625,2.0,balanced_or_low_count
signal_003771,,downstream_upstream_balance_by_signal,,,9.0,7.0,16.0,0.5625,0.4375,2.0,balanced_or_low_count
signal_000293,,downstream_upstream_balance_by_signal,,,8.0,6.0,14.0,0.571429,0.428571,2.0,balanced_or_low_count
signal_000774,,downstream_upstream_balance_by_signal,,,8.0,6.0,14.0,0.571429,0.428571,2.0,balanced_or_low_count
signal_001279,,downstream_upstream_balance_by_signal,,,6.0,8.0,14.0,0.428571,0.571429,2.0,balanced_or_low_count
signal_001700,,downstream_upstream_balance_by_signal,,,8.0,6.0,14.0,0.571429,0.428571,2.0,balanced_or_low_count
signal_002746,,downstream_upstream_balance_by_signal,,,6.0,8.0,14.0,0.428571,0.571429,2.0,balanced_or_low_count
signal_002918,,downstream_upstream_balance_by_signal,,,8.0,6.0,14.0,0.571429,0.428571,2.0,balanced_or_low_count
signal_003301,,downstream_upstream_balance_by_signal,,,6.0,8.0,14.0,0.428571,0.571429,2.0,balanced_or_low_count
signal_003361,,downstream_upstream_balance_by_signal,,,8.0,6.0,14.0,0.571429,0.428571,2.0,balanced_or_low_count
signal_001364,,downstream_upstream_balance_by_signal,,,5.0,7.0,12.0,0.416667,0.583333,2.0,balanced_or_low_count
signal_002336,,downstream_upstream_balance_by_signal,,,5.0,7.0,12.0,0.416667,0.583333,2.0,balanced_or_low_count
signal_003218,,downstream_upstream_balance_by_signal,,,7.0,5.0,12.0,0.583333,0.416667,2.0,balanced_or_low_count
signal_003262,,downstream_upstream_balance_by_signal,,,7.0,5.0,12.0,0.583333,0.416667,2.0,balanced_or_low_count
signal_000090,,downstream_upstream_balance_by_signal,,,6.0,4.0,10.0,0.6,0.4,2.0,balanced_or_low_count
signal_000692,,downstream_upstream_balance_by_signal,,,4.0,6.0,10.0,0.4,0.6,2.0,balanced_or_low_count
signal_001604,,downstream_upstream_balance_by_signal,,,4.0,6.0,10.0,0.4,0.6,2.0,balanced_or_low_count
signal_001779,,downstream_upstream_balance_by_signal,,,6.0,4.0,10.0,0.6,0.4,2.0,balanced_or_low_count
signal_002270,,downstream_upstream_balance_by_signal,,,4.0,6.0,10.0,0.4,0.6,2.0,balanced_or_low_count
signal_002285,,downstream_upstream_balance_by_signal,,,6.0,4.0,10.0,0.6,0.4,2.0,balanced_or_low_count
signal_002377,,downstream_upstream_balance_by_signal,,,6.0,4.0,10.0,0.6,0.4,2.0,balanced_or_low_count
signal_002704,,downstream_upstream_balance_by_signal,,,6.0,4.0,10.0,0.6,0.4,2.0,balanced_or_low_count
signal_000173,,downstream_upstream_balance_by_signal,,,3.0,5.0,8.0,0.375,0.625,2.0,balanced_or_low_count
signal_000298,,downstream_upstream_balance_by_signal,,,3.0,5.0,8.0,0.375,0.625,2.0,balanced_or_low_count
signal_000641,,downstream_upstream_balance_by_signal,,,3.0,5.0,8.0,0.375,0.625,2.0,balanced_or_low_count
signal_000822,,downstream_upstream_balance_by_signal,,,3.0,5.0,8.0,0.375,0.625,2.0,balanced_or_low_count
signal_000960,,downstream_upstream_balance_by_signal,,,5.0,3.0,8.0,0.625,0.375,2.0,balanced_or_low_count
signal_001039,,downstream_upstream_balance_by_signal,,,3.0,5.0,8.0,0.375,0.625,2.0,balanced_or_low_count
signal_001151,,downstream_upstream_balance_by_signal,,,5.0,3.0,8.0,0.625,0.375,2.0,balanced_or_low_count
signal_001995,,downstream_upstream_balance_by_signal,,,3.0,5.0,8.0,0.375,0.625,2.0,balanced_or_low_count
signal_002153,,downstream_upstream_balance_by_signal,,,3.0,5.0,8.0,0.375,0.625,2.0,balanced_or_low_count
signal_002164,,downstream_upstream_balance_by_signal,,,3.0,5.0,8.0,0.375,0.625,2.0,balanced_or_low_count
signal_002659,,downstream_upstream_balance_by_signal,,,5.0,3.0,8.0,0.625,0.375,2.0,balanced_or_low_count
signal_003873,,downstream_upstream_balance_by_signal,,,3.0,5.0,8.0,0.375,0.625,2.0,balanced_or_low_count
signal_000008,,downstream_upstream_balance_by_signal,,,4.0,2.0,6.0,0.666667,0.333333,2.0,balanced_or_low_count
signal_000072,,downstream_upstream_balance_by_signal,,,4.0,2.0,6.0,0.666667,0.333333,2.0,balanced_or_low_count
signal_000145,,downstream_upstream_balance_by_signal,,,2.0,4.0,6.0,0.333333,0.666667,2.0,balanced_or_low_count
signal_000425,,downstream_upstream_balance_by_signal,,,2.0,4.0,6.0,0.333333,0.666667,2.0,balanced_or_low_count
signal_000628,,downstream_upstream_balance_by_signal,,,4.0,2.0,6.0,0.666667,0.333333,2.0,balanced_or_low_count
signal_000636,,downstream_upstream_balance_by_signal,,,2.0,4.0,6.0,0.333333,0.666667,2.0,balanced_or_low_count
signal_000959,,downstream_upstream_balance_by_signal,,,4.0,2.0,6.0,0.666667,0.333333,2.0,balanced_or_low_count
signal_001321,,downstream_upstream_balance_by_signal,,,2.0,4.0,6.0,0.333333,0.666667,2.0,balanced_or_low_count
signal_001522,,downstream_upstream_balance_by_signal,,,4.0,2.0,6.0,0.666667,0.333333,2.0,balanced_or_low_count
signal_002011,,downstream_upstream_balance_by_signal,,,2.0,4.0,6.0,0.333333,0.666667,2.0,balanced_or_low_count
signal_002266,,downstream_upstream_balance_by_signal,,,2.0,4.0,6.0,0.333333,0.666667,2.0,balanced_or_low_count
signal_002483,,downstream_upstream_balance_by_signal,,,2.0,4.0,6.0,0.333333,0.666667,2.0,balanced_or_low_count
signal_002887,,downstream_upstream_balance_by_signal,,,4.0,2.0,6.0,0.666667,0.333333,2.0,balanced_or_low_count
signal_000189,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_000541,,downstream_upstream_balance_by_signal,,,3.0,1.0,4.0,0.75,0.25,2.0,balanced_or_low_count
signal_000768,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_000784,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_000927,,downstream_upstream_balance_by_signal,,,3.0,1.0,4.0,0.75,0.25,2.0,balanced_or_low_count
signal_001040,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_001132,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_001244,,downstream_upstream_balance_by_signal,,,3.0,1.0,4.0,0.75,0.25,2.0,balanced_or_low_count
signal_001411,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_001469,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_001533,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_001830,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_002024,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_002175,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_002530,,downstream_upstream_balance_by_signal,,,3.0,1.0,4.0,0.75,0.25,2.0,balanced_or_low_count
signal_002797,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_002947,,downstream_upstream_balance_by_signal,,,3.0,1.0,4.0,0.75,0.25,2.0,balanced_or_low_count
signal_003236,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_003348,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_003478,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_003571,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_003615,,downstream_upstream_balance_by_signal,,,3.0,1.0,4.0,0.75,0.25,2.0,balanced_or_low_count
signal_003769,,downstream_upstream_balance_by_signal,,,3.0,1.0,4.0,0.75,0.25,2.0,balanced_or_low_count
signal_003905,,downstream_upstream_balance_by_signal,,,1.0,3.0,4.0,0.25,0.75,2.0,balanced_or_low_count
signal_000071,,downstream_upstream_balance_by_signal,,,0.0,2.0,2.0,0.0,1.0,2.0,balanced_or_low_count
signal_000091,,downstream_upstream_balance_by_signal,,,0.0,2.0,2.0,0.0,1.0,2.0,balanced_or_low_count
signal_000181,,downstream_upstream_balance_by_signal,,,0.0,2.0,2.0,0.0,1.0,2.0,balanced_or_low_count
signal_000183,,downstream_upstream_balance_by_signal,,,0.0,2.0,2.0,0.0,1.0,2.0,balanced_or_low_count
signal_000965,,downstream_upstream_balance_by_signal,,,0.0,2.0,2.0,0.0,1.0,2.0,balanced_or_low_count
signal_001048,,downstream_upstream_balance_by_signal,,,0.0,2.0,2.0,0.0,1.0,2.0,balanced_or_low_count
signal_001064,,downstream_upstream_balance_by_signal,,,0.0,2.0,2.0,0.0,1.0,2.0,balanced_or_low_count
signal_001289,,downstream_upstream_balance_by_signal,,,2.0,0.0,2.0,1.0,0.0,2.0,balanced_or_low_count
signal_001305,,downstream_upstream_balance_by_signal,,,0.0,2.0,2.0,0.0,1.0,2.0,balanced_or_low_count
signal_001323,,downstream_upstream_balance_by_signal,,,0.0,2.0,2.0,0.0,1.0,2.0,balanced_or_low_count
signal_001401,,downstream_upstream_balance_by_signal,,,0.0,2.0,2.0,0.0,1.0,2.0,balanced_or_low_count
signal_001785,,downstream_upstream_balance_by_signal,,,2.0,0.0,2.0,1.0,0.0,2.0,balanced_or_low_count
signal_001845,,downstream_upstream_balance_by_signal,,,2.0,0.0,2.0,1.0,0.0,2.0,balanced_or_low_count
signal_002045,,downstream_upstream_balance_by_signal,,,0.0,2.0,2.0,0.0,1.0,2.0,balanced_or_low_count
signal_002047,,downstream_upstream_balance_by_signal,,,0.0,2.0,2.0,0.0,1.0,2.0,balanced_or_low_count
signal_002225,,downstream_upstream_balance_by_signal,,,2.0,0.0,2.0,1.0,0.0,2.0,balanced_or_low_count
signal_002241,,downstream_upstream_balance_by_signal,,,2.0,0.0,2.0,1.0,0.0,2.0,balanced_or_low_count
signal_002249,,downstream_upstream_balance_by_signal,,,2.0,0.0,2.0,1.0,0.0,2.0,balanced_or_low_count
signal_002325,,downstream_upstream_balance_by_signal,,,2.0,0.0,2.0,1.0,0.0,2.0,balanced_or_low_count
signal_002349,,downstream_upstream_balance_by_signal,,,2.0,0.0,2.0,1.0,0.0,2.0,balanced_or_low_count
signal_002603,,downstream_upstream_balance_by_signal,,,2.0,0.0,2.0,1.0,0.0,2.0,balanced_or_low_count
signal_002708,,downstream_upstream_balance_by_signal,,,0.0,2.0,2.0,0.0,1.0,2.0,balanced_or_low_count
signal_003067,,downstream_upstream_balance_by_signal,,,0.0,2.0,2.0,0.0,1.0,2.0,balanced_or_low_count
signal_003112,,downstream_upstream_balance_by_signal,,,2.0,0.0,2.0,1.0,0.0,2.0,balanced_or_low_count
signal_003300,,downstream_upstream_balance_by_signal,,,2.0,0.0,2.0,1.0,0.0,2.0,balanced_or_low_count
signal_003553,,downstream_upstream_balance_by_signal,,,0.0,2.0,2.0,0.0,1.0,2.0,balanced_or_low_count
signal_003603,,downstream_upstream_balance_by_signal,,,2.0,0.0,2.0,1.0,0.0,2.0,balanced_or_low_count
signal_003647,,downstream_upstream_balance_by_signal,,,0.0,2.0,2.0,0.0,1.0,2.0,balanced_or_low_count
signal_001625,,downstream_upstream_balance_by_signal,,,74.0,75.0,149.0,0.496644,0.503356,1.0,balanced_or_low_count
signal_001841,,downstream_upstream_balance_by_signal,,,31.0,32.0,63.0,0.492063,0.507937,1.0,balanced_or_low_count
signal_002756,,downstream_upstream_balance_by_signal,,,25.0,24.0,49.0,0.510204,0.489796,1.0,balanced_or_low_count
signal_002857,,downstream_upstream_balance_by_signal,,,19.0,18.0,37.0,0.513514,0.486486,1.0,balanced_or_low_count
signal_000013,,downstream_upstream_balance_by_signal,,,17.0,18.0,35.0,0.485714,0.514286,1.0,balanced_or_low_count
signal_001987,,downstream_upstream_balance_by_signal,,,18.0,17.0,35.0,0.514286,0.485714,1.0,balanced_or_low_count
signal_002287,,downstream_upstream_balance_by_signal,,,14.0,15.0,29.0,0.482759,0.517241,1.0,balanced_or_low_count
signal_002507,,downstream_upstream_balance_by_signal,,,14.0,15.0,29.0,0.482759,0.517241,1.0,balanced_or_low_count
signal_002684,,downstream_upstream_balance_by_signal,,,14.0,15.0,29.0,0.482759,0.517241,1.0,balanced_or_low_count
signal_003798,,downstream_upstream_balance_by_signal,,,15.0,14.0,29.0,0.517241,0.482759,1.0,balanced_or_low_count
signal_000635,,downstream_upstream_balance_by_signal,,,12.0,13.0,25.0,0.48,0.52,1.0,balanced_or_low_count
signal_000167,,downstream_upstream_balance_by_signal,,,12.0,11.0,23.0,0.521739,0.478261,1.0,balanced_or_low_count
signal_002434,,downstream_upstream_balance_by_signal,,,12.0,11.0,23.0,0.521739,0.478261,1.0,balanced_or_low_count
signal_002566,,downstream_upstream_balance_by_signal,,,11.0,12.0,23.0,0.478261,0.521739,1.0,balanced_or_low_count
signal_001343,,downstream_upstream_balance_by_signal,,,10.0,11.0,21.0,0.47619,0.52381,1.0,balanced_or_low_count
signal_001876,,downstream_upstream_balance_by_signal,,,10.0,11.0,21.0,0.47619,0.52381,1.0,balanced_or_low_count
signal_001801,,downstream_upstream_balance_by_signal,,,9.0,10.0,19.0,0.473684,0.526316,1.0,balanced_or_low_count
signal_003194,,downstream_upstream_balance_by_signal,,,9.0,10.0,19.0,0.473684,0.526316,1.0,balanced_or_low_count
signal_002989,,downstream_upstream_balance_by_signal,,,8.0,9.0,17.0,0.470588,0.529412,1.0,balanced_or_low_count
signal_000868,,downstream_upstream_balance_by_signal,,,8.0,7.0,15.0,0.533333,0.466667,1.0,balanced_or_low_count
signal_001426,,downstream_upstream_balance_by_signal,,,7.0,8.0,15.0,0.466667,0.533333,1.0,balanced_or_low_count
signal_001471,,downstream_upstream_balance_by_signal,,,8.0,7.0,15.0,0.533333,0.466667,1.0,balanced_or_low_count
signal_003355,,downstream_upstream_balance_by_signal,,,8.0,7.0,15.0,0.533333,0.466667,1.0,balanced_or_low_count
signal_003479,,downstream_upstream_balance_by_signal,,,7.0,8.0,15.0,0.466667,0.533333,1.0,balanced_or_low_count
signal_000130,,downstream_upstream_balance_by_signal,,,6.0,7.0,13.0,0.461538,0.538462,1.0,balanced_or_low_count
signal_000393,,downstream_upstream_balance_by_signal,,,6.0,7.0,13.0,0.461538,0.538462,1.0,balanced_or_low_count
signal_000977,,downstream_upstream_balance_by_signal,,,6.0,7.0,13.0,0.461538,0.538462,1.0,balanced_or_low_count
signal_000984,,downstream_upstream_balance_by_signal,,,6.0,7.0,13.0,0.461538,0.538462,1.0,balanced_or_low_count
signal_001027,,downstream_upstream_balance_by_signal,,,6.0,7.0,13.0,0.461538,0.538462,1.0,balanced_or_low_count
signal_001028,,downstream_upstream_balance_by_signal,,,7.0,6.0,13.0,0.538462,0.461538,1.0,balanced_or_low_count
signal_001036,,downstream_upstream_balance_by_signal,,,7.0,6.0,13.0,0.538462,0.461538,1.0,balanced_or_low_count
signal_001334,,downstream_upstream_balance_by_signal,,,7.0,6.0,13.0,0.538462,0.461538,1.0,balanced_or_low_count
signal_003155,,downstream_upstream_balance_by_signal,,,7.0,6.0,13.0,0.538462,0.461538,1.0,balanced_or_low_count
signal_000143,,downstream_upstream_balance_by_signal,,,5.0,6.0,11.0,0.454545,0.545455,1.0,balanced_or_low_count
signal_000694,,downstream_upstream_balance_by_signal,,,5.0,6.0,11.0,0.454545,0.545455,1.0,balanced_or_low_count
signal_000783,,downstream_upstream_balance_by_signal,,,5.0,6.0,11.0,0.454545,0.545455,1.0,balanced_or_low_count
signal_001437,,downstream_upstream_balance_by_signal,,,6.0,5.0,11.0,0.545455,0.454545,1.0,balanced_or_low_count
signal_002282,,downstream_upstream_balance_by_signal,,,5.0,6.0,11.0,0.454545,0.545455,1.0,balanced_or_low_count
signal_002290,,downstream_upstream_balance_by_signal,,,6.0,5.0,11.0,0.545455,0.454545,1.0,balanced_or_low_count
signal_002825,,downstream_upstream_balance_by_signal,,,5.0,6.0,11.0,0.454545,0.545455,1.0,balanced_or_low_count
signal_003265,,downstream_upstream_balance_by_signal,,,6.0,5.0,11.0,0.545455,0.454545,1.0,balanced_or_low_count
signal_000179,,downstream_upstream_balance_by_signal,,,4.0,5.0,9.0,0.444444,0.555556,1.0,balanced_or_low_count
signal_000348,,downstream_upstream_balance_by_signal,,,5.0,4.0,9.0,0.555556,0.444444,1.0,balanced_or_low_count
signal_000681,,downstream_upstream_balance_by_signal,,,4.0,5.0,9.0,0.444444,0.555556,1.0,balanced_or_low_count
signal_001029,,downstream_upstream_balance_by_signal,,,4.0,5.0,9.0,0.444444,0.555556,1.0,balanced_or_low_count
signal_002002,,downstream_upstream_balance_by_signal,,,4.0,5.0,9.0,0.444444,0.555556,1.0,balanced_or_low_count
signal_002301,,downstream_upstream_balance_by_signal,,,5.0,4.0,9.0,0.555556,0.444444,1.0,balanced_or_low_count
signal_002716,,downstream_upstream_balance_by_signal,,,5.0,4.0,9.0,0.555556,0.444444,1.0,balanced_or_low_count
signal_003343,,downstream_upstream_balance_by_signal,,,5.0,4.0,9.0,0.555556,0.444444,1.0,balanced_or_low_count
signal_003461,,downstream_upstream_balance_by_signal,,,4.0,5.0,9.0,0.444444,0.555556,1.0,balanced_or_low_count
signal_003463,,downstream_upstream_balance_by_signal,,,5.0,4.0,9.0,0.555556,0.444444,1.0,balanced_or_low_count
signal_003849,,downstream_upstream_balance_by_signal,,,4.0,5.0,9.0,0.444444,0.555556,1.0,balanced_or_low_count
signal_000248,,downstream_upstream_balance_by_signal,,,3.0,4.0,7.0,0.428571,0.571429,1.0,balanced_or_low_count
signal_000417,,downstream_upstream_balance_by_signal,,,3.0,4.0,7.0,0.428571,0.571429,1.0,balanced_or_low_count
signal_001033,,downstream_upstream_balance_by_signal,,,3.0,4.0,7.0,0.428571,0.571429,1.0,balanced_or_low_count
signal_002383,,downstream_upstream_balance_by_signal,,,4.0,3.0,7.0,0.571429,0.428571,1.0,balanced_or_low_count
signal_002436,,downstream_upstream_balance_by_signal,,,3.0,4.0,7.0,0.428571,0.571429,1.0,balanced_or_low_count
signal_002442,,downstream_upstream_balance_by_signal,,,3.0,4.0,7.0,0.428571,0.571429,1.0,balanced_or_low_count
signal_002472,,downstream_upstream_balance_by_signal,,,3.0,4.0,7.0,0.428571,0.571429,1.0,balanced_or_low_count
signal_002786,,downstream_upstream_balance_by_signal,,,3.0,4.0,7.0,0.428571,0.571429,1.0,balanced_or_low_count
signal_003021,,downstream_upstream_balance_by_signal,,,3.0,4.0,7.0,0.428571,0.571429,1.0,balanced_or_low_count
signal_003448,,downstream_upstream_balance_by_signal,,,4.0,3.0,7.0,0.571429,0.428571,1.0,balanced_or_low_count
signal_003782,,downstream_upstream_balance_by_signal,,,4.0,3.0,7.0,0.571429,0.428571,1.0,balanced_or_low_count
signal_000061,,downstream_upstream_balance_by_signal,,,3.0,2.0,5.0,0.6,0.4,1.0,balanced_or_low_count
signal_000402,,downstream_upstream_balance_by_signal,,,3.0,2.0,5.0,0.6,0.4,1.0,balanced_or_low_count
signal_000517,,downstream_upstream_balance_by_signal,,,2.0,3.0,5.0,0.4,0.6,1.0,balanced_or_low_count
signal_000663,,downstream_upstream_balance_by_signal,,,2.0,3.0,5.0,0.4,0.6,1.0,balanced_or_low_count
signal_001363,,downstream_upstream_balance_by_signal,,,2.0,3.0,5.0,0.4,0.6,1.0,balanced_or_low_count
signal_001595,,downstream_upstream_balance_by_signal,,,3.0,2.0,5.0,0.6,0.4,1.0,balanced_or_low_count
signal_001614,,downstream_upstream_balance_by_signal,,,3.0,2.0,5.0,0.6,0.4,1.0,balanced_or_low_count
signal_001860,,downstream_upstream_balance_by_signal,,,3.0,2.0,5.0,0.6,0.4,1.0,balanced_or_low_count
signal_002460,,downstream_upstream_balance_by_signal,,,2.0,3.0,5.0,0.4,0.6,1.0,balanced_or_low_count
signal_002888,,downstream_upstream_balance_by_signal,,,2.0,3.0,5.0,0.4,0.6,1.0,balanced_or_low_count
signal_003537,,downstream_upstream_balance_by_signal,,,3.0,2.0,5.0,0.6,0.4,1.0,balanced_or_low_count
signal_000068,,downstream_upstream_balance_by_signal,,,1.0,2.0,3.0,0.333333,0.666667,1.0,balanced_or_low_count
signal_000192,,downstream_upstream_balance_by_signal,,,2.0,1.0,3.0,0.666667,0.333333,1.0,balanced_or_low_count
signal_000200,,downstream_upstream_balance_by_signal,,,2.0,1.0,3.0,0.666667,0.333333,1.0,balanced_or_low_count
signal_000642,,downstream_upstream_balance_by_signal,,,1.0,2.0,3.0,0.333333,0.666667,1.0,balanced_or_low_count
signal_000843,,downstream_upstream_balance_by_signal,,,2.0,1.0,3.0,0.666667,0.333333,1.0,balanced_or_low_count
signal_001019,,downstream_upstream_balance_by_signal,,,2.0,1.0,3.0,0.666667,0.333333,1.0,balanced_or_low_count
signal_001044,,downstream_upstream_balance_by_signal,,,1.0,2.0,3.0,0.333333,0.666667,1.0,balanced_or_low_count
signal_001047,,downstream_upstream_balance_by_signal,,,2.0,1.0,3.0,0.666667,0.333333,1.0,balanced_or_low_count
signal_001359,,downstream_upstream_balance_by_signal,,,1.0,2.0,3.0,0.333333,0.666667,1.0,balanced_or_low_count
signal_001784,,downstream_upstream_balance_by_signal,,,1.0,2.0,3.0,0.333333,0.666667,1.0,balanced_or_low_count
signal_001868,,downstream_upstream_balance_by_signal,,,1.0,2.0,3.0,0.333333,0.666667,1.0,balanced_or_low_count
signal_002458,,downstream_upstream_balance_by_signal,,,1.0,2.0,3.0,0.333333,0.666667,1.0,balanced_or_low_count
signal_002532,,downstream_upstream_balance_by_signal,,,2.0,1.0,3.0,0.666667,0.333333,1.0,balanced_or_low_count
signal_002547,,downstream_upstream_balance_by_signal,,,2.0,1.0,3.0,0.666667,0.333333,1.0,balanced_or_low_count
signal_002737,,downstream_upstream_balance_by_signal,,,2.0,1.0,3.0,0.666667,0.333333,1.0,balanced_or_low_count
signal_002757,,downstream_upstream_balance_by_signal,,,1.0,2.0,3.0,0.333333,0.666667,1.0,balanced_or_low_count
signal_003063,,downstream_upstream_balance_by_signal,,,2.0,1.0,3.0,0.666667,0.333333,1.0,balanced_or_low_count
signal_003345,,downstream_upstream_balance_by_signal,,,2.0,1.0,3.0,0.666667,0.333333,1.0,balanced_or_low_count
signal_000073,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_000107,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_000152,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_000165,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_000288,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_000413,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_000699,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_000781,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_000793,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_000871,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_000956,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_000961,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_001043,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_001276,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_001350,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_001560,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_001562,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_001594,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_001601,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_001689,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_001766,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_001780,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_001795,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_001797,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_001799,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_001833,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
signal_001856,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_001916,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_002029,,downstream_upstream_balance_by_signal,,,0.0,1.0,1.0,0.0,1.0,1.0,balanced_or_low_count
signal_002136,,downstream_upstream_balance_by_signal,,,1.0,0.0,1.0,1.0,0.0,1.0,balanced_or_low_count
