scope,pair_symmetry_connection_key,reference_signal_id,directional_records,far_anchor_ids,far_anchor_types,roadway_representation_types,downstream_records,upstream_records,paired_id_missing_rows,paired_id_not_found_rows,has_required_pair,qa_status
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0130515_sgn_signal_003876_rc_0130515_sgn_signal_003878_rc_0130515_signal_003876_01_a_to_b||rds_oseg_rge_rc_0138682_sgn_signal_003876_rc_0138682_sgn_signal_003878_rc_0138682_signal_003876_01_b_to_a,signal_003876,2,sgn_signal_003878_rc_0130515|sgn_signal_003878_rc_0138682,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0130515_sgn_signal_003878_rc_0130515_sgn_signal_003875_rc_0130515_signal_003875_01_b_to_a||rds_oseg_rge_rc_0138682_sgn_signal_003878_rc_0138682_sgn_signal_003875_rc_0138682_signal_003875_01_a_to_b,signal_003875,2,sgn_signal_003878_rc_0130515|sgn_signal_003878_rc_0138682,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0130629_sgn_signal_001459_rc_0130629_sgn_signal_003136_rc_0130629_signal_003136_01_b_to_a||rds_oseg_rge_rc_0131020_sgn_signal_001459_rc_0131020_sgn_signal_003136_rc_0131020_signal_003136_01_a_to_b,signal_003136,2,sgn_signal_001459_rc_0130629|sgn_signal_001459_rc_0131020,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0130629_sgn_signal_001486_rc_0130629_sgn_signal_002693_rc_0130629_signal_001486_01_a_to_b||rds_oseg_rge_rc_0131020_sgn_signal_001486_rc_0131020_sgn_signal_002693_rc_0131020_signal_001486_01_b_to_a,signal_001486,2,sgn_signal_002693_rc_0130629|sgn_signal_002693_rc_0131020,true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0130629_sgn_signal_001486_rc_0130629_sgn_signal_002693_rc_0130629_signal_002693_02_b_to_a||rds_oseg_rge_rc_0131020_sgn_signal_001486_rc_0131020_sgn_signal_002693_rc_0131020_signal_002693_02_a_to_b,signal_002693,2,sgn_signal_001486_rc_0130629|sgn_signal_001486_rc_0131020,true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0130629_sgn_signal_002622_rc_0130629_sgn_signal_001486_rc_0130629_signal_001486_01_b_to_a||rds_oseg_rge_rc_0131020_sgn_signal_002622_rc_0131020_sgn_signal_001486_rc_0131020_signal_001486_01_a_to_b,signal_001486,2,sgn_signal_002622_rc_0130629|sgn_signal_002622_rc_0131020,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0130629_sgn_signal_003136_rc_0130629_sgn_signal_001458_rc_0130629_signal_003136_01_a_to_b||rds_oseg_rge_rc_0131020_sgn_signal_003136_rc_0131020_sgn_signal_001458_rc_0131020_signal_003136_01_b_to_a,signal_003136,2,sgn_signal_001458_rc_0130629|sgn_signal_001458_rc_0131020,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0130807_rn_180155_92_182809_84_sgn_signal_001402_rc_0130807_signal_001402_01_a_to_b||rds_oseg_rge_rc_0134286_rn_180169_75_182811_98_sgn_signal_001402_rc_0134286_signal_001402_01_b_to_a,signal_001402,2,rn_180155_92_182809_84|rn_180169_75_182811_98,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0130807_sgn_signal_001402_rc_0130807_sgn_signal_001384_rc_0130807_signal_001402_01_b_to_a||rds_oseg_rge_rc_0134286_sgn_signal_001402_rc_0134286_sgn_signal_001384_rc_0134286_signal_001402_01_a_to_b,signal_001402,2,sgn_signal_001384_rc_0130807|sgn_signal_001384_rc_0134286,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0130853_rn_180080_60_183590_69_sgn_signal_001431_rc_0130853_signal_001431_01_b_to_a||rds_oseg_rge_rc_0132314_rn_180065_39_183589_00_sgn_signal_001431_rc_0132314_signal_001431_01_a_to_b,signal_001431,2,rn_180065_39_183589_00|rn_180080_60_183590_69,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0130853_sgn_signal_001385_rc_0130853_rn_179992_76_185564_88_signal_001385_01_a_to_b||rds_oseg_rge_rc_0132314_sgn_signal_001385_rc_0132314_rn_179976_70_185561_85_signal_001385_01_b_to_a,signal_001385,2,rn_179976_70_185561_85|rn_179992_76_185564_88,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0130853_sgn_signal_001431_rc_0130853_sgn_signal_001367_rc_0130853_signal_001367_01_b_to_a||rds_oseg_rge_rc_0132314_sgn_signal_001431_rc_0132314_sgn_signal_001367_rc_0132314_signal_001367_01_a_to_b,signal_001367,2,sgn_signal_001431_rc_0130853|sgn_signal_001431_rc_0132314,true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0130853_sgn_signal_001431_rc_0130853_sgn_signal_001367_rc_0130853_signal_001431_02_a_to_b||rds_oseg_rge_rc_0132314_sgn_signal_001431_rc_0132314_sgn_signal_001367_rc_0132314_signal_001431_02_b_to_a,signal_001431,2,sgn_signal_001367_rc_0130853|sgn_signal_001367_rc_0132314,true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0131116_sgn_signal_000244_rc_0131116_sgn_signal_000380_rc_0131116_signal_000380_01_a_to_b||rds_oseg_rge_rc_0138166_rn_182078_88_163446_61_sgn_signal_000380_rc_0138166_signal_000380_01_b_to_a,signal_000380,2,rn_182078_88_163446_61|sgn_signal_000244_rc_0131116,non_signal_intersection|non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0131116_sgn_signal_000380_rc_0131116_rn_181994_64_164061_93_signal_000380_01_b_to_a||rds_oseg_rge_rc_0138166_sgn_signal_000380_rc_0138166_rn_182010_61_164063_06_signal_000380_01_a_to_b,signal_000380,2,rn_181994_64_164061_93|rn_182010_61_164063_06,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0131150_sgn_signal_003336_rc_0131150_sgn_signal_003593_rc_0131150_signal_003593_01_a_to_b||rds_oseg_rge_rc_0133105_rn_293038_32_100204_32_sgn_signal_003593_rc_0133105_signal_003593_01_b_to_a,signal_003593,2,rn_293038_32_100204_32|sgn_signal_003336_rc_0131150,non_signal_intersection|non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0131150_sgn_signal_003593_rc_0131150_sgn_signal_003409_rc_0131150_signal_003593_01_b_to_a||rds_oseg_rge_rc_0133105_sgn_signal_003593_rc_0133105_sgn_signal_003409_rc_0133105_signal_003593_01_a_to_b,signal_003593,2,sgn_signal_003409_rc_0131150|sgn_signal_003409_rc_0133105,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0131724_sgn_signal_003178_rc_0131724_rn_288607_15_97992_69_signal_003178_01_b_to_a||rds_oseg_rge_rc_0132742_sgn_signal_003178_rc_0132742_rn_288632_60_97968_40_signal_003178_01_a_to_b,signal_003178,2,rn_288607_15_97992_69|rn_288632_60_97968_40,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0131724_sgn_signal_003180_rc_0131724_sgn_signal_003178_rc_0131724_signal_003178_01_a_to_b||rds_oseg_rge_rc_0132742_sgn_signal_003180_rc_0132742_sgn_signal_003178_rc_0132742_signal_003178_01_b_to_a,signal_003178,2,sgn_signal_003180_rc_0131724|sgn_signal_003180_rc_0132742,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0132004_sgn_signal_003282_rc_0132004_rn_293381_19_99921_75_signal_003282_01_a_to_b||rds_oseg_rge_rc_0133147_sgn_signal_003282_rc_0133147_rn_293355_59_99914_81_signal_003282_01_b_to_a,signal_003282,2,rn_293355_59_99914_81|rn_293381_19_99921_75,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0132004_sgn_signal_003283_rc_0132004_sgn_signal_003282_rc_0132004_signal_003282_01_b_to_a||rds_oseg_rge_rc_0133147_sgn_signal_003283_rc_0133147_sgn_signal_003282_rc_0133147_signal_003282_01_a_to_b,signal_003282,2,sgn_signal_003283_rc_0132004|sgn_signal_003283_rc_0133147,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0132285_sgn_signal_003147_rc_0132285_rn_175961_72_154716_12_signal_003147_01_a_to_b||rds_oseg_rge_rc_0133177_sgn_signal_003147_rc_0133177_rn_175984_45_154720_55_signal_003147_01_b_to_a,signal_003147,2,rn_175961_72_154716_12|rn_175984_45_154720_55,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0132625_sgn_signal_001552_rc_0132625_sgn_signal_001553_rc_0132625_signal_001552_01_a_to_b||rds_oseg_rge_rc_0133324_sgn_signal_001552_rc_0133324_sgn_signal_001553_rc_0133324_signal_001552_01_b_to_a,signal_001552,2,sgn_signal_001553_rc_0132625|sgn_signal_001553_rc_0133324,true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0132625_sgn_signal_001552_rc_0132625_sgn_signal_001553_rc_0132625_signal_001553_02_b_to_a||rds_oseg_rge_rc_0133324_sgn_signal_001552_rc_0133324_sgn_signal_001553_rc_0133324_signal_001553_02_a_to_b,signal_001553,2,sgn_signal_001552_rc_0132625|sgn_signal_001552_rc_0133324,true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0132625_sgn_signal_001553_rc_0132625_rn_253353_31_141389_67_signal_001553_01_a_to_b||rds_oseg_rge_rc_0133324_sgn_signal_001553_rc_0133324_rn_253525_45_141366_94_signal_001553_01_b_to_a,signal_001553,2,rn_253353_31_141389_67|rn_253525_45_141366_94,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0132712_rn_180309_77_322781_22_sgn_signal_000669_rc_0132712_signal_000669_01_b_to_a||rds_oseg_rge_rc_0132942_rn_180318_12_322797_78_sgn_signal_000669_rc_0132942_signal_000669_01_a_to_b,signal_000669,2,rn_180309_77_322781_22|rn_180318_12_322797_78,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0132712_sgn_signal_000669_rc_0132712_sgn_signal_000668_rc_0132712_signal_000669_01_a_to_b||rds_oseg_rge_rc_0132942_sgn_signal_000669_rc_0132942_sgn_signal_000668_rc_0132942_signal_000669_01_b_to_a,signal_000669,2,sgn_signal_000668_rc_0132712|sgn_signal_000668_rc_0132942,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133515_sgn_signal_002401_rc_0133515_sgn_signal_002701_rc_0133515_signal_002401_01_b_to_a||rds_oseg_rge_rc_0139084_sgn_signal_002401_rc_0139084_sgn_signal_002701_rc_0139084_signal_002401_01_a_to_b,signal_002401,2,sgn_signal_002701_rc_0133515|sgn_signal_002701_rc_0139084,true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133515_sgn_signal_002401_rc_0133515_sgn_signal_002701_rc_0133515_signal_002701_02_a_to_b||rds_oseg_rge_rc_0139084_sgn_signal_002401_rc_0139084_sgn_signal_002701_rc_0139084_signal_002701_02_b_to_a,signal_002701,2,sgn_signal_002401_rc_0133515|sgn_signal_002401_rc_0139084,true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133637_rn_169411_73_178826_36_sgn_signal_001467_rc_0133637_signal_001467_01_b_to_a||rds_oseg_rge_rc_0138994_rn_169408_53_178843_10_sgn_signal_001467_rc_0138994_signal_001467_01_a_to_b,signal_001467,2,rn_169408_53_178843_10|rn_169411_73_178826_36,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133637_sgn_signal_001467_rc_0133637_rn_170194_45_178790_55_signal_001467_01_a_to_b||rds_oseg_rge_rc_0138994_sgn_signal_001467_rc_0138994_rn_170198_58_178803_85_signal_001467_01_b_to_a,signal_001467,2,rn_170194_45_178790_55|rn_170198_58_178803_85,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133641_sgn_signal_003917_rc_0133641_rn_278101_03_120064_03_signal_003917_01_a_to_b||rds_oseg_rge_rc_0134511_sgn_signal_003917_rc_0134511_rn_278111_06_120078_72_signal_003917_01_b_to_a,signal_003917,2,rn_278101_03_120064_03|rn_278111_06_120078_72,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133678_sgn_signal_001380_rc_0133678_sgn_signal_001481_rc_0133678_signal_001481_01_a_to_b||rds_oseg_rge_rc_0138528_rn_166587_87_184968_22_sgn_signal_001481_rc_0138528_signal_001481_01_b_to_a,signal_001481,2,rn_166587_87_184968_22|sgn_signal_001380_rc_0133678,non_signal_intersection|non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133678_sgn_signal_001481_rc_0133678_sgn_signal_003119_rc_0133678_signal_001481_01_b_to_a||rds_oseg_rge_rc_0138528_sgn_signal_001481_rc_0138528_sgn_signal_001460_rc_0138528_signal_001481_02_a_to_b,signal_001481,2,sgn_signal_001460_rc_0138528|sgn_signal_003119_rc_0133678,non_true_signal|true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133732_sgn_signal_003325_rc_0133732_sgn_signal_003419_rc_0133732_signal_003419_01_b_to_a||rds_oseg_rge_rc_0134701_sgn_signal_003325_rc_0134701_sgn_signal_003419_rc_0134701_signal_003419_01_a_to_b,signal_003419,2,sgn_signal_003325_rc_0133732|sgn_signal_003325_rc_0134701,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133732_sgn_signal_003419_rc_0133732_rn_287786_42_100368_05_signal_003419_01_a_to_b||rds_oseg_rge_rc_0134701_sgn_signal_003419_rc_0134701_rn_287775_51_100372_15_signal_003419_01_b_to_a,signal_003419,2,rn_287775_51_100372_15|rn_287786_42_100368_05,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133789_rn_88501_29_229356_83_sgn_signal_002595_rc_0133789_signal_002595_01_b_to_a||rds_oseg_rge_rc_0138474_rn_88489_59_229382_71_sgn_signal_002595_rc_0138474_signal_002595_01_a_to_b,signal_002595,2,rn_88489_59_229382_71|rn_88501_29_229356_83,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133789_sgn_signal_000037_rc_0133789_rn_89104_85_230226_43_signal_000037_01_a_to_b||rds_oseg_rge_rc_0138474_sgn_signal_000037_rc_0138474_sgn_signal_000022_rc_0138474_signal_000037_01_b_to_a,signal_000037,2,rn_89104_85_230226_43|sgn_signal_000022_rc_0138474,non_signal_intersection|non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133789_sgn_signal_002595_rc_0133789_sgn_signal_000037_rc_0133789_signal_000037_01_b_to_a||rds_oseg_rge_rc_0138474_sgn_signal_002595_rc_0138474_sgn_signal_000037_rc_0138474_signal_000037_01_a_to_b,signal_000037,2,sgn_signal_002595_rc_0133789|sgn_signal_002595_rc_0138474,true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133789_sgn_signal_002595_rc_0133789_sgn_signal_000037_rc_0133789_signal_002595_02_a_to_b||rds_oseg_rge_rc_0138474_sgn_signal_002595_rc_0138474_sgn_signal_000037_rc_0138474_signal_002595_02_b_to_a,signal_002595,2,sgn_signal_000037_rc_0133789|sgn_signal_000037_rc_0138474,true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133883_rn_276931_93_120336_33_sgn_signal_003831_rc_0133883_signal_003831_01_a_to_b||rds_oseg_rge_rc_0134823_rn_276938_25_120320_83_sgn_signal_003831_rc_0134823_signal_003831_01_b_to_a,signal_003831,2,rn_276931_93_120336_33|rn_276938_25_120320_83,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133883_sgn_signal_003831_rc_0133883_sgn_signal_003832_rc_0133883_signal_003831_01_b_to_a||rds_oseg_rge_rc_0134823_sgn_signal_003831_rc_0134823_sgn_signal_003832_rc_0134823_signal_003831_01_a_to_b,signal_003831,2,sgn_signal_003832_rc_0133883|sgn_signal_003832_rc_0134823,true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133883_sgn_signal_003831_rc_0133883_sgn_signal_003832_rc_0133883_signal_003832_02_a_to_b||rds_oseg_rge_rc_0134823_sgn_signal_003831_rc_0134823_sgn_signal_003832_rc_0134823_signal_003832_02_b_to_a,signal_003832,2,sgn_signal_003831_rc_0133883|sgn_signal_003831_rc_0134823,true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133883_sgn_signal_003832_rc_0133883_sgn_signal_003818_rc_0133883_signal_003832_01_b_to_a||rds_oseg_rge_rc_0134823_sgn_signal_003832_rc_0134823_sgn_signal_003818_rc_0134823_signal_003832_01_a_to_b,signal_003832,2,sgn_signal_003818_rc_0133883|sgn_signal_003818_rc_0134823,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133981_rn_278714_80_120589_22_sgn_signal_003833_rc_0133981_signal_003833_01_a_to_b||rds_oseg_rge_rc_0138952_rn_278780_15_120575_86_sgn_signal_003833_rc_0138952_signal_003833_01_b_to_a,signal_003833,2,rn_278714_80_120589_22|rn_278780_15_120575_86,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133981_sgn_signal_003823_rc_0133981_rn_280040_27_120605_53_signal_003823_01_b_to_a||rds_oseg_rge_rc_0138952_sgn_signal_003823_rc_0138952_rn_280032_50_120589_86_signal_003823_01_a_to_b,signal_003823,2,rn_280032_50_120589_86|rn_280040_27_120605_53,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133981_sgn_signal_003833_rc_0133981_sgn_signal_003823_rc_0133981_signal_003823_01_a_to_b||rds_oseg_rge_rc_0138952_sgn_signal_003833_rc_0138952_sgn_signal_003823_rc_0138952_signal_003823_01_b_to_a,signal_003823,2,sgn_signal_003833_rc_0133981|sgn_signal_003833_rc_0138952,true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0133981_sgn_signal_003833_rc_0133981_sgn_signal_003823_rc_0133981_signal_003833_02_b_to_a||rds_oseg_rge_rc_0138952_sgn_signal_003833_rc_0138952_sgn_signal_003823_rc_0138952_signal_003833_02_a_to_b,signal_003833,2,sgn_signal_003823_rc_0133981|sgn_signal_003823_rc_0138952,true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0134159_sgn_signal_003814_rc_0134159_sgn_signal_003816_rc_0134159_signal_003816_01_b_to_a||rds_oseg_rge_rc_0139446_sgn_signal_003814_rc_0139446_sgn_signal_003816_rc_0139446_signal_003816_01_a_to_b,signal_003816,2,sgn_signal_003814_rc_0134159|sgn_signal_003814_rc_0139446,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0134159_sgn_signal_003816_rc_0134159_rn_278780_15_120575_86_signal_003816_01_a_to_b||rds_oseg_rge_rc_0139446_sgn_signal_003816_rc_0139446_rn_278714_80_120589_22_signal_003816_01_b_to_a,signal_003816,2,rn_278714_80_120589_22|rn_278780_15_120575_86,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0134226_rn_89523_55_230831_80_sgn_signal_000023_rc_0134226_signal_000023_01_b_to_a||rds_oseg_rge_rc_0138173_rn_89505_86_230843_92_sgn_signal_000023_rc_0138173_signal_000023_01_a_to_b,signal_000023,2,rn_89505_86_230843_92|rn_89523_55_230831_80,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0134226_sgn_signal_000023_rc_0134226_rn_89841_22_231291_18_signal_000023_01_a_to_b||rds_oseg_rge_rc_0138173_sgn_signal_000023_rc_0138173_rn_89830_75_231313_19_signal_000023_01_b_to_a,signal_000023,2,rn_89830_75_231313_19|rn_89841_22_231291_18,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0134345_sgn_signal_001938_rc_0134345_sgn_signal_001960_rc_0134345_signal_001960_01_b_to_a||rds_oseg_rge_rc_0138939_sgn_signal_001938_rc_0138939_sgn_signal_001960_rc_0138939_signal_001960_01_a_to_b,signal_001960,2,sgn_signal_001938_rc_0134345|sgn_signal_001938_rc_0138939,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0134345_sgn_signal_001960_rc_0134345_sgn_signal_001959_rc_0134345_signal_001960_01_a_to_b||rds_oseg_rge_rc_0138939_sgn_signal_001960_rc_0138939_sgn_signal_001959_rc_0138939_signal_001960_01_b_to_a,signal_001960,2,sgn_signal_001959_rc_0134345|sgn_signal_001959_rc_0138939,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0134345_sgn_signal_001961_rc_0134345_sgn_signal_001955_rc_0134345_signal_001961_01_a_to_b||rds_oseg_rge_rc_0138939_sgn_signal_001961_rc_0138939_sgn_signal_001955_rc_0138939_signal_001961_01_b_to_a,signal_001961,2,sgn_signal_001955_rc_0134345|sgn_signal_001955_rc_0138939,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0134345_sgn_signal_002723_rc_0134345_sgn_signal_001961_rc_0134345_signal_001961_01_b_to_a||rds_oseg_rge_rc_0138939_sgn_signal_002723_rc_0138939_sgn_signal_001961_rc_0138939_signal_001961_01_a_to_b,signal_001961,2,sgn_signal_002723_rc_0134345|sgn_signal_002723_rc_0138939,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0134400_rn_287802_73_100419_84_sgn_signal_003331_rc_0134400_signal_003331_01_b_to_a||rds_oseg_rge_rc_0139499_rn_287791_96_100423_57_sgn_signal_003331_rc_0139499_signal_003331_01_a_to_b,signal_003331,2,rn_287791_96_100423_57|rn_287802_73_100419_84,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0134413_rn_161756_35_320207_71_sgn_signal_001927_rc_0134413_signal_001927_01_a_to_b||rds_oseg_rge_rc_0138679_rn_161777_42_320203_46_sgn_signal_001927_rc_0138679_signal_001927_01_b_to_a,signal_001927,2,rn_161756_35_320207_71|rn_161777_42_320203_46,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0134413_sgn_signal_001927_rc_0134413_rn_161783_77_320456_86_signal_001927_01_b_to_a||rds_oseg_rge_rc_0138679_sgn_signal_001927_rc_0138679_rn_161803_61_320452_30_signal_001927_01_a_to_b,signal_001927,2,rn_161783_77_320456_86|rn_161803_61_320452_30,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0134861_rn_286969_93_104701_28_sgn_signal_003502_rc_0134861_signal_003502_01_a_to_b||rds_oseg_rge_rc_0138559_rn_286985_51_104698_10_sgn_signal_003502_rc_0138559_signal_003502_01_b_to_a,signal_003502,2,rn_286969_93_104701_28|rn_286985_51_104698_10,non_signal_intersection,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0134861_sgn_signal_003209_rc_0134861_sgn_signal_003524_rc_0134861_signal_003524_01_a_to_b||rds_oseg_rge_rc_0138559_sgn_signal_003209_rc_0138559_sgn_signal_003524_rc_0138559_signal_003524_01_b_to_a,signal_003524,2,sgn_signal_003209_rc_0134861|sgn_signal_003209_rc_0138559,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0134861_sgn_signal_003215_rc_0134861_sgn_signal_003480_rc_0134861_signal_003480_01_a_to_b||rds_oseg_rge_rc_0138559_sgn_signal_003611_rc_0138559_sgn_signal_003480_rc_0138559_signal_003480_01_b_to_a,signal_003480,2,sgn_signal_003215_rc_0134861|sgn_signal_003611_rc_0138559,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0134861_sgn_signal_003221_rc_0134861_sgn_signal_003501_rc_0134861_signal_003501_01_a_to_b||rds_oseg_rge_rc_0138559_sgn_signal_003221_rc_0138559_sgn_signal_003501_rc_0138559_signal_003501_01_b_to_a,signal_003501,2,sgn_signal_003221_rc_0134861|sgn_signal_003221_rc_0138559,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
all_candidates,paired_directional_ids:rds_oseg_rge_rc_0134861_sgn_signal_003480_rc_0134861_sgn_signal_003220_rc_0134861_signal_003480_01_b_to_a||rds_oseg_rge_rc_0138559_sgn_signal_003480_rc_0138559_sgn_signal_003220_rc_0138559_signal_003480_01_a_to_b,signal_003480,2,sgn_signal_003220_rc_0134861|sgn_signal_003220_rc_0138559,non_true_signal,divided_physical_carriageway,1,1,0,0,TRUE,pass
